program,programme,year,programLink,programLink FR,programLogoLink,programLogoLink FR,sponsor,sponsor FR,sponsorLink,sponsorLink FR,sponsorLogoLink,sponsorLogoLink FR,location,location FR,address,city,province,region,région,totalPlanted,environmentalBenefits,projectGoals,Objectifs,latitude,longitude,imageLink,species,essences,numberPlanted,notes,notes FR
Edible Trees,Arbres comestibles,2013,https://treecanada.ca/en/programs/edible-trees/,https://treecanada.ca/fr/programmes/arbres-comestibles/,/images/logos/edible_trees_logo.png,/images/logos/edible_trees_logo_fr.png,Loblaw;;Taste of Nature,Loblaw;;Taste of Nature,http://www.loblaws.ca/;;http://www.tasteofnature.ca/,http://www.loblaws.ca/fr_CA.html;;http://fr.tasteofnature.ca/,/images/logos/loblaw_logo.png;;/images/logos/tasteofnature_logo.png,/images/logos/loblaw_logo.png;;/images/logos/tasteofnature_logo.png,Musée Des Pionniers,Musée Des Pionniers,26 Bourgis Street,Saint-André-Avellin,QC,Quebec,Québec,63,18 tonnes of CO2 should approximately be sequestered over an 80-year period*  ,Park Beautification;; Street Beautification;; Establishment of Orchard,Embellissement de parc;; Embellissement de rue;; Établissement d'un verger,45.723589,-75.056451,/images/plantings/2013/2013_various_plantings.png,Apple Tree Jaune delicieuse,Pommier Jaune délicieuse,2,Elementary School and High School - CLSC and CHSLD - Museum des Pionniers - entrance of the town,École primaire et secondaire - CLSC et CHSLD - Musée des Pionniers - entrée de la ville
Edible Trees,Arbres comestibles,2013,https://treecanada.ca/en/programs/edible-trees/,https://treecanada.ca/fr/programmes/arbres-comestibles/,/images/logos/edible_trees_logo.png,/images/logos/edible_trees_logo_fr.png,Loblaw;;Taste of Nature,Loblaw;;Taste of Nature,http://www.loblaws.ca/;;http://www.tasteofnature.ca/,http://www.loblaws.ca/fr_CA.html;;http://fr.tasteofnature.ca/,/images/logos/loblaw_logo.png;;/images/logos/tasteofnature_logo.png,/images/logos/loblaw_logo.png;;/images/logos/tasteofnature_logo.png,Musée Des Pionniers,Musée Des Pionniers,27 Bourgis Street,Saint-André-Avellin,QC,Quebec,Québec,63,18 tonnes of CO2 should approximately be sequestered over an 80-year period*  ,Park Beautification;; Street Beautification;; Establishment of Orchard,Embellissement de parc;; Embellissement de rue;; Établissement d'un verger,45.723589,-75.056451,/images/plantings/2013/2013_various_plantings.png,Apple Tree Liberty,Pommier Liberty,2,Elementary School and High School - CLSC and CHSLD - Museum des Pionniers - entrance of the town,École primaire et secondaire - CLSC et CHSLD - Musée des Pionniers - entrée de la ville
Edible Trees,Arbres comestibles,2013,https://treecanada.ca/en/programs/edible-trees/,https://treecanada.ca/fr/programmes/arbres-comestibles/,/images/logos/edible_trees_logo.png,/images/logos/edible_trees_logo_fr.png,Loblaw;;Taste of Nature,Loblaw;;Taste of Nature,http://www.loblaws.ca/;;http://www.tasteofnature.ca/,http://www.loblaws.ca/fr_CA.html;;http://fr.tasteofnature.ca/,/images/logos/loblaw_logo.png;;/images/logos/tasteofnature_logo.png,/images/logos/loblaw_logo.png;;/images/logos/tasteofnature_logo.png,Musée Des Pionniers,Musée Des Pionniers,28 Bourgis Street,Saint-André-Avellin,QC,Quebec,Québec,63,18 tonnes of CO2 should approximately be sequestered over an 80-year period*  ,Park Beautification;; Street Beautification;; Establishment of Orchard,Embellissement de parc;; Embellissement de rue;; Établissement d'un verger,45.723589,-75.056451,/images/plantings/2013/2013_various_plantings.png,Apple Tree Honey Crisp,Pommier Honey Crisp,4,Elementary School and High School - CLSC and CHSLD - Museum des Pionniers - entrance of the town,École primaire et secondaire - CLSC et CHSLD - Musée des Pionniers - entrée de la ville
Edible Trees,Arbres comestibles,2013,https://treecanada.ca/en/programs/edible-trees/,https://treecanada.ca/fr/programmes/arbres-comestibles/,/images/logos/edible_trees_logo.png,/images/logos/edible_trees_logo_fr.png,Loblaw;;Taste of Nature,Loblaw;;Taste of Nature,http://www.loblaws.ca/;;http://www.tasteofnature.ca/,http://www.loblaws.ca/fr_CA.html;;http://fr.tasteofnature.ca/,/images/logos/loblaw_logo.png;;/images/logos/tasteofnature_logo.png,/images/logos/loblaw_logo.png;;/images/logos/tasteofnature_logo.png,Musée Des Pionniers,Musée Des Pionniers,29 Bourgis Street,Saint-André-Avellin,QC,Quebec,Québec,63,18 tonnes of CO2 should approximately be sequestered over an 80-year period*  ,Park Beautification;; Street Beautification;; Establishment of Orchard,Embellissement de parc;; Embellissement de rue;; Établissement d'un verger,45.723589,-75.056451,/images/plantings/2013/2013_various_plantings.png,Plum Tree Stanlea,Prunier Stanlea,3,Elementary School and High School - CLSC and CHSLD - Museum des Pionniers - entrance of the town,École primaire et secondaire - CLSC et CHSLD - Musée des Pionniers - entrée de la ville
Edible Trees,Arbres comestibles,2013,https://treecanada.ca/en/programs/edible-trees/,https://treecanada.ca/fr/programmes/arbres-comestibles/,/images/logos/edible_trees_logo.png,/images/logos/edible_trees_logo_fr.png,Loblaw;;Taste of Nature,Loblaw;;Taste of Nature,http://www.loblaws.ca/;;http://www.tasteofnature.ca/,http://www.loblaws.ca/fr_CA.html;;http://fr.tasteofnature.ca/,/images/logos/loblaw_logo.png;;/images/logos/tasteofnature_logo.png,/images/logos/loblaw_logo.png;;/images/logos/tasteofnature_logo.png,Musée Des Pionniers,Musée Des Pionniers,30 Bourgis Street,Saint-André-Avellin,QC,Quebec,Québec,63,18 tonnes of CO2 should approximately be sequestered over an 80-year period*  ,Park Beautification;; Street Beautification;; Establishment of Orchard,Embellissement de parc;; Embellissement de rue;; Établissement d'un verger,45.723589,-75.056451,/images/plantings/2013/2013_various_plantings.png,Apple Tree Lody,Pommier Lody,2,Elementary School and High School - CLSC and CHSLD - Museum des Pionniers - entrance of the town,École primaire et secondaire - CLSC et CHSLD - Musée des Pionniers - entrée de la ville
Edible Trees,Arbres comestibles,2013,https://treecanada.ca/en/programs/edible-trees/,https://treecanada.ca/fr/programmes/arbres-comestibles/,/images/logos/edible_trees_logo.png,/images/logos/edible_trees_logo_fr.png,Loblaw;;Taste of Nature,Loblaw;;Taste of Nature,http://www.loblaws.ca/;;http://www.tasteofnature.ca/,http://www.loblaws.ca/fr_CA.html;;http://fr.tasteofnature.ca/,/images/logos/loblaw_logo.png;;/images/logos/tasteofnature_logo.png,/images/logos/loblaw_logo.png;;/images/logos/tasteofnature_logo.png,Musée Des Pionniers,Musée Des Pionniers,31 Bourgis Street,Saint-André-Avellin,QC,Quebec,Québec,63,18 tonnes of CO2 should approximately be sequestered over an 80-year period*  ,Park Beautification;; Street Beautification;; Establishment of Orchard,Embellissement de parc;; Embellissement de rue;; Établissement d'un verger,45.723589,-75.056451,/images/plantings/2013/2013_various_plantings.png,Apple Tree Cortland,Pommier Cortland,2,Elementary School and High School - CLSC and CHSLD - Museum des Pionniers - entrance of the town,École primaire et secondaire - CLSC et CHSLD - Musée des Pionniers - entrée de la ville
Edible Trees,Arbres comestibles,2013,https://treecanada.ca/en/programs/edible-trees/,https://treecanada.ca/fr/programmes/arbres-comestibles/,/images/logos/edible_trees_logo.png,/images/logos/edible_trees_logo_fr.png,Loblaw;;Taste of Nature,Loblaw;;Taste of Nature,http://www.loblaws.ca/;;http://www.tasteofnature.ca/,http://www.loblaws.ca/fr_CA.html;;http://fr.tasteofnature.ca/,/images/logos/loblaw_logo.png;;/images/logos/tasteofnature_logo.png,/images/logos/loblaw_logo.png;;/images/logos/tasteofnature_logo.png,Musée Des Pionniers,Musée Des Pionniers,32 Bourgis Street,Saint-André-Avellin,QC,Quebec,Québec,63,18 tonnes of CO2 should approximately be sequestered over an 80-year period*  ,Park Beautification;; Street Beautification;; Establishment of Orchard,Embellissement de parc;; Embellissement de rue;; Établissement d'un verger,45.723589,-75.056451,/images/plantings/2013/2013_various_plantings.png,Apple Tree Eden,Pommier Eden,2,Elementary School and High School - CLSC and CHSLD - Museum des Pionniers - entrance of the town,École primaire et secondaire - CLSC et CHSLD - Musée des Pionniers - entrée de la ville
Edible Trees,Arbres comestibles,2013,https://treecanada.ca/en/programs/edible-trees/,https://treecanada.ca/fr/programmes/arbres-comestibles/,/images/logos/edible_trees_logo.png,/images/logos/edible_trees_logo_fr.png,Loblaw;;Taste of Nature,Loblaw;;Taste of Nature,http://www.loblaws.ca/;;http://www.tasteofnature.ca/,http://www.loblaws.ca/fr_CA.html;;http://fr.tasteofnature.ca/,/images/logos/loblaw_logo.png;;/images/logos/tasteofnature_logo.png,/images/logos/loblaw_logo.png;;/images/logos/tasteofnature_logo.png,Musée Des Pionniers,Musée Des Pionniers,33 Bourgis Street,Saint-André-Avellin,QC,Quebec,Québec,63,18 tonnes of CO2 should approximately be sequestered over an 80-year period*  ,Park Beautification;; Street Beautification;; Establishment of Orchard,Embellissement de parc;; Embellissement de rue;; Établissement d'un verger,45.723589,-75.056451,/images/plantings/2013/2013_various_plantings.png,Elderberry Maxima,Sureau rouge Maxima,5,Elementary School and High School - CLSC and CHSLD - Museum des Pionniers - entrance of the town,École primaire et secondaire - CLSC et CHSLD - Musée des Pionniers - entrée de la ville
Edible Trees,Arbres comestibles,2013,https://treecanada.ca/en/programs/edible-trees/,https://treecanada.ca/fr/programmes/arbres-comestibles/,/images/logos/edible_trees_logo.png,/images/logos/edible_trees_logo_fr.png,Loblaw;;Taste of Nature,Loblaw;;Taste of Nature,http://www.loblaws.ca/;;http://www.tasteofnature.ca/,http://www.loblaws.ca/fr_CA.html;;http://fr.tasteofnature.ca/,/images/logos/loblaw_logo.png;;/images/logos/tasteofnature_logo.png,/images/logos/loblaw_logo.png;;/images/logos/tasteofnature_logo.png,Musée Des Pionniers,Musée Des Pionniers,34 Bourgis Street,Saint-André-Avellin,QC,Quebec,Québec,63,18 tonnes of CO2 should approximately be sequestered over an 80-year period*  ,Park Beautification;; Street Beautification;; Establishment of Orchard,Embellissement de parc;; Embellissement de rue;; Établissement d'un verger,45.723589,-75.056451,/images/plantings/2013/2013_various_plantings.png,Elderberry Canadensis,Sureau rouge,5,Elementary School and High School - CLSC and CHSLD - Museum des Pionniers - entrance of the town,École primaire et secondaire - CLSC et CHSLD - Musée des Pionniers - entrée de la ville
Edible Trees,Arbres comestibles,2013,https://treecanada.ca/en/programs/edible-trees/,https://treecanada.ca/fr/programmes/arbres-comestibles/,/images/logos/edible_trees_logo.png,/images/logos/edible_trees_logo_fr.png,Loblaw;;Taste of Nature,Loblaw;;Taste of Nature,http://www.loblaws.ca/;;http://www.tasteofnature.ca/,http://www.loblaws.ca/fr_CA.html;;http://fr.tasteofnature.ca/,/images/logos/loblaw_logo.png;;/images/logos/tasteofnature_logo.png,/images/logos/loblaw_logo.png;;/images/logos/tasteofnature_logo.png,Musée Des Pionniers,Musée Des Pionniers,35 Bourgis Street,Saint-André-Avellin,QC,Quebec,Québec,63,18 tonnes of CO2 should approximately be sequestered over an 80-year period*  ,Park Beautification;; Street Beautification;; Establishment of Orchard,Embellissement de parc;; Embellissement de rue;; Établissement d'un verger,45.723589,-75.056451,/images/plantings/2013/2013_various_plantings.png,Elderberry  Can. Aurea,Sureau rouge Aurea,5,Elementary School and High School - CLSC and CHSLD - Museum des Pionniers - entrance of the town,École primaire et secondaire - CLSC et CHSLD - Musée des Pionniers - entrée de la ville
Edible Trees,Arbres comestibles,2013,https://treecanada.ca/en/programs/edible-trees/,https://treecanada.ca/fr/programmes/arbres-comestibles/,/images/logos/edible_trees_logo.png,/images/logos/edible_trees_logo_fr.png,Loblaw;;Taste of Nature,Loblaw;;Taste of Nature,http://www.loblaws.ca/;;http://www.tasteofnature.ca/,http://www.loblaws.ca/fr_CA.html;;http://fr.tasteofnature.ca/,/images/logos/loblaw_logo.png;;/images/logos/tasteofnature_logo.png,/images/logos/loblaw_logo.png;;/images/logos/tasteofnature_logo.png,Musée Des Pionniers,Musée Des Pionniers,36 Bourgis Street,Saint-André-Avellin,QC,Quebec,Québec,63,18 tonnes of CO2 should approximately be sequestered over an 80-year period*  ,Park Beautification;; Street Beautification;; Establishment of Orchard,Embellissement de parc;; Embellissement de rue;; Établissement d'un verger,45.723589,-75.056451,/images/plantings/2013/2013_various_plantings.png,Jostaberry,Casseille,4,Elementary School and High School - CLSC and CHSLD - Museum des Pionniers - entrance of the town,École primaire et secondaire - CLSC et CHSLD - Musée des Pionniers - entrée de la ville
Edible Trees,Arbres comestibles,2013,https://treecanada.ca/en/programs/edible-trees/,https://treecanada.ca/fr/programmes/arbres-comestibles/,/images/logos/edible_trees_logo.png,/images/logos/edible_trees_logo_fr.png,Loblaw;;Taste of Nature,Loblaw;;Taste of Nature,http://www.loblaws.ca/;;http://www.tasteofnature.ca/,http://www.loblaws.ca/fr_CA.html;;http://fr.tasteofnature.ca/,/images/logos/loblaw_logo.png;;/images/logos/tasteofnature_logo.png,/images/logos/loblaw_logo.png;;/images/logos/tasteofnature_logo.png,Rossburn Elementary School,École élémentaire Rossburn,47-51 Main St,Rossburn,MB,Prairie,Prairie,80,34 tonnes of CO2 should approximately be sequestered over an 80-year period*  ,Establishment of Orchard,Établissement d'un verger,50.670014,-100.8107,/images/plantings/2013/2013_various_plantings.png,Apple Tree,Pommier,19,Public Reserve near the school in the new subdivision area,La réserve publique près de l’école dans la nouvelle zone subdivisée
Edible Trees,Arbres comestibles,2013,https://treecanada.ca/en/programs/edible-trees/,https://treecanada.ca/fr/programmes/arbres-comestibles/,/images/logos/edible_trees_logo.png,/images/logos/edible_trees_logo_fr.png,Loblaw;;Taste of Nature,Loblaw;;Taste of Nature,http://www.loblaws.ca/;;http://www.tasteofnature.ca/,http://www.loblaws.ca/fr_CA.html;;http://fr.tasteofnature.ca/,/images/logos/loblaw_logo.png;;/images/logos/tasteofnature_logo.png,/images/logos/loblaw_logo.png;;/images/logos/tasteofnature_logo.png,Rossburn Elementary School,École élémentaire Rossburn,47-51 Main St,Rossburn,MB,Prairie,Prairie,80,34 tonnes of CO2 should approximately be sequestered over an 80-year period*  ,Establishment of Orchard,Établissement d'un verger,50.670014,-100.8107,/images/plantings/2013/2013_various_plantings.png,Plum Tree,Prunier,26,Public Reserve near the school in the new subdivision area,La réserve publique près de l’école dans la nouvelle zone subdivisée
Edible Trees,Arbres comestibles,2013,https://treecanada.ca/en/programs/edible-trees/,https://treecanada.ca/fr/programmes/arbres-comestibles/,/images/logos/edible_trees_logo.png,/images/logos/edible_trees_logo_fr.png,Loblaw;;Taste of Nature,Loblaw;;Taste of Nature,http://www.loblaws.ca/;;http://www.tasteofnature.ca/,http://www.loblaws.ca/fr_CA.html;;http://fr.tasteofnature.ca/,/images/logos/loblaw_logo.png;;/images/logos/tasteofnature_logo.png,/images/logos/loblaw_logo.png;;/images/logos/tasteofnature_logo.png,Rossburn Elementary School,École élémentaire Rossburn,47-51 Main St,Rossburn,MB,Prairie,Prairie,80,34 tonnes of CO2 should approximately be sequestered over an 80-year period*  ,Establishment of Orchard,Établissement d'un verger,50.670014,-100.8107,/images/plantings/2013/2013_various_plantings.png,Serviceberry,Amélanchier,10,Public Reserve near the school in the new subdivision area,La réserve publique près de l’école dans la nouvelle zone subdivisée
Edible Trees,Arbres comestibles,2013,https://treecanada.ca/en/programs/edible-trees/,https://treecanada.ca/fr/programmes/arbres-comestibles/,/images/logos/edible_trees_logo.png,/images/logos/edible_trees_logo_fr.png,Loblaw;;Taste of Nature,Loblaw;;Taste of Nature,http://www.loblaws.ca/;;http://www.tasteofnature.ca/,http://www.loblaws.ca/fr_CA.html;;http://fr.tasteofnature.ca/,/images/logos/loblaw_logo.png;;/images/logos/tasteofnature_logo.png,/images/logos/loblaw_logo.png;;/images/logos/tasteofnature_logo.png,Rossburn Elementary School,École élémentaire Rossburn,47-51 Main St,Rossburn,MB,Prairie,Prairie,80,34 tonnes of CO2 should approximately be sequestered over an 80-year period*  ,Establishment of Orchard,Établissement d'un verger,50.670014,-100.8107,/images/plantings/2013/2013_various_plantings.png,Honeysuckle,Chèvrefeuille,16,Public Reserve near the school in the new subdivision area,La réserve publique près de l’école dans la nouvelle zone subdivisée
Edible Trees,Arbres comestibles,2013,https://treecanada.ca/en/programs/edible-trees/,https://treecanada.ca/fr/programmes/arbres-comestibles/,/images/logos/edible_trees_logo.png,/images/logos/edible_trees_logo_fr.png,Loblaw;;Taste of Nature,Loblaw;;Taste of Nature,http://www.loblaws.ca/;;http://www.tasteofnature.ca/,http://www.loblaws.ca/fr_CA.html;;http://fr.tasteofnature.ca/,/images/logos/loblaw_logo.png;;/images/logos/tasteofnature_logo.png,/images/logos/loblaw_logo.png;;/images/logos/tasteofnature_logo.png,Rossburn Elementary School,École élémentaire Rossburn,47-51 Main St,Rossburn,MB,Prairie,Prairie,80,34 tonnes of CO2 should approximately be sequestered over an 80-year period*  ,Establishment of Orchard,Établissement d'un verger,50.670014,-100.8107,/images/plantings/2013/2013_various_plantings.png,Currant,Groseiller,9,Public Reserve near the school in the new subdivision area,La réserve publique près de l’école dans la nouvelle zone subdivisée
